X,Y,Z,timestamp
0.08660889,-0.04000854,-1.53125,14858
0.25268555,-0.24499512,-1.40820313,14862
0.19909668,-0.55419922,-1.00878906,14888
0.17541504,-1.14257813,-0.12426758,14901
0.12200928,-1.69335938,0.52587891,14918
0.23266602,-1.8515625,0.77734375,14923
0.38452148,-1.703125,0.89648438,14935
0.37817383,-1.49023438,0.84716797,14952
0.26489258,-1.27929688,0.89306641,14957
0.15612793,-1.04589844,0.83398438,14969
0.14355469,-1.0390625,0.63671875,14986
0.22827148,-1.05371094,0.5078125,15003
0.19824219,-0.95751953,0.44360352,15008
0.13378906,-0.70068359,0.34521484,15020
0.09637451,-0.46386719,0.17773438,15037
0.08966064,-0.27587891,-0.08227539,15054
0.07415771,-0.1998291,-0.22802734,15058
-0.01364899,-0.22424316,-0.20129395,15063
-0.23071289,-0.11724854,-0.18261719,15067
-0.35205078,0.16662598,-0.15270996,15084
-0.32470703,0.359375,-0.22851563,15088
-0.26025391,0.30712891,-0.3684082,15093
-0.27563477,0.1920166,-0.50976563,15098
-0.26049805,0.20532227,-0.52978516,15102
-0.24279785,0.32250977,-0.70117188,15106
-0.20776367,0.45507813,-0.88964844,15111
-0.15539551,0.50244141,-0.94287109,15116
-0.08325195,0.48168945,-1.02832031,15139
0.06118774,0.44995117,-1.12988281,15143
0.21520996,0.53173828,-1.27636719,15157
0.33056641,0.59570313,-1.30078125,15162
0.48193359,0.48681641,-1.18652344,15170
0.54199219,0.42211914,-0.98388672,15179
0.54785156,0.44506836,-0.71435547,15191
0.52001953,0.5390625,-0.41943359,15199
0.47998047,0.67480469,-0.19848633,15203
0.40844727,0.63769531,0.11206055,15229
0.36499023,0.39868164,0.23278809,15243
0.42700195,0.21923828,0.15502929999999998,15260
0.51416016,0.04666138,-0.03378296,15265
0.54638672,-0.17565918,-0.27661133,15277
0.6015625,-0.34033203,-0.45776367,15294
0.64794922,-0.46875,-0.53808594,15299
0.60693359,-0.54003906,-0.50244141,15311
0.63427734,-0.55322266,-0.50488281,15328
0.66650391,-0.62792969,-0.41455078,15345
0.69042969,-0.7265625,-0.26342773,15350
0.69921875,-0.79443359,-0.15185547,15354
0.69921875,-0.79443359,-0.15185547,15358
0.68701172,-0.72167969,-0.26538086,15362
0.82373047,-0.97705078,-0.0637207,15370
0.83789063,-1.296875,0.09979248,15375
0.89355469,-1.21484375,0.07513428,15379
0.89697266,-0.82763672,0.06469727,15389
0.83496094,-0.68066406,0.07080078,15393
0.70166016,-0.55908203,-0.08142089999999999,15419
0.61669922,-0.37182617,-0.21716309,15431
0.58740234,-0.28833008,-0.19409179999999998,15448
0.47070313,-0.18774414,-0.23547363,15453
0.3112793,-0.06945801,-0.22705078,15457
0.14770508,0.05691528,-0.00679016,15465
0.10668945,0.09814453,0.17761229999999997,15470
0.20275879,-0.02734375,0.2824707,15474
0.27099609,-0.11865234,0.32446289,15500
0.23498535,-0.04202271,0.40722656,15514
0.20568848,0.06567383,0.40576172,15518
0.19567871,0.09649658,0.22399902,15524
0.15270996,0.13159179999999998,-0.03665161,15528
0.07458496,0.15673828,-0.2442627,15540
0.00020003,0.13818359,-0.31787109,15544
-0.00077534,0.09509277,-0.25244141,15570
-0.15319824,-0.01099396,-0.25805664,15573
-0.17810059,-0.15039063,-0.08575439,15577
-0.23217773,-0.29052734,0.12646484,15590
-0.31079102,-0.3659668,0.18859863,15594
-0.2902832,-0.22570801,0.16540527,15622
-0.26855469,0.00135899,0.08258057,15628
-0.25,0.14025879,0.05413818,15634
-0.26293945,0.37524414,-0.16674805,15648
-0.21533203,0.62695313,-0.3972168,15649
1.41503906,0.39916992,-0.39746094,2664
1.04980469,0.22485352,-0.58007813,2665
0.53369141,0.08062744,-0.14025879,2672
0.48242188,0.34375,-0.27661133,2676
0.65478516,0.19897461,-0.03137207,2681
0.5546875,-0.20861816,0.75830078,2693
0.40771484,-0.70898438,0.95898438,2701
0.11352539,-1.35742188,1.25488281,2705
0.13903809,-1.32324219,1.15917969,2714
-0.04577637,-0.8984375,0.55419922,2718
-0.13488770000000003,-0.64404297,0.49365234,2745
0.27685547,-0.98046875,-0.33569336,2750
0.08740234,-1.06347656,-0.4465332,2763
-0.12261963,-0.67138672,-0.25585938,2769
-0.39599609,-0.25268555,0.14880371,2774
-0.16674805,-0.22961426,0.17150879,2787
-0.00184822,-0.42016602,0.20288086,2793
-0.09130859,-0.34936523,0.32836914,2803
-0.23120117,-0.07971191,0.41723633,2807
-0.23620605,0.44067383,0.27246094,2834
-0.14624023,0.47949219,0.30834961,2839
-0.07861328,0.17724609,0.40356445,2846
-0.00830841,0.28125,0.25634766,2855
0.02085876,0.58105469,0.17932129,2861
0.05917358,0.90673828,0.14270020000000003,2883
-0.01734924,1.15136719,0.22570801,2887
0.07147217,1.08300781,0.33056641,2891
0.43457031,0.69433594,0.38476563,2905
0.27954102,0.49267578,0.37744141,2909
0.23376465,0.47216797,0.30004883,2934
0.2890625,0.31201172,0.33959961,2939
0.23779297,-0.18981934,0.38134766,2943
0.38842773,-0.57275391,0.10241699,2954
0.32470703,-0.75585938,0.10003662,2958
0.08599854,-0.67480469,0.55078125,2985
0.01603699,-1.41699219,1.10449219,2991
0.02931213,-1.87109375,1.52636719,2995
0.00786591,-1.3046875,1.38964844,3003
-0.08306885,-0.75830078,1.16894531,3007
-0.20251465,-0.44018555,0.92675781,3043
-0.40283203,-0.22875977,0.76708984,3047
-0.37182617,0.0255127,0.9375,3051
-0.23913574,0.08276367,0.84716797,3059
-0.20007324,0.15100098,0.79736328,3062
-0.31567383,0.35668945,0.64111328,3076
-0.30541992,0.57177734,0.49609375,3077
-0.21398926,0.62695313,0.24084473,3106
-0.22607422,0.59521484,0.04174805,3107
-0.26782227,0.56201172,0.06262207,3140
-0.33911133,0.60986328,0.19189453,3142
-0.20593262,0.59667969,0.25244141,3143
-0.26733398,0.55273438,0.31054688,3169
-0.21508789,0.47167969,0.34326172,3170
-0.24536133,0.45922852,0.21789551,3172
-0.16027832,0.33056641,0.32348633,3203
-0.00135231,0.25854492,0.37524414,3205
-0.0144577,0.26855469,0.46435547,3206
0.21203613,0.14111328,0.49902344,3229
0.30712891,0.03890991,0.47583008,3230
0.24975586,0.14233398,0.40356445,3232
0.26464844,0.20288086,0.42602539,3259
0.27319336,0.13500977,0.30444336,3260
0.21533203,0.03155518,0.23022461,3262
0.18627929999999998,0.01855469,0.16027832,3289
-0.021957400000000002,0.05728149,0.06579589999999999,3291
-0.15112305,0.12145996,0.140625,3294
-0.11669922,0.08557129,0.19238281,3322
-0.10467529,0.06185913,0.17626953,3324
-0.18176270000000003,0.1194458,0.17395020000000003,3326
-0.22058105,0.18957520000000003,0.12573242,3349
-0.25390625,0.34375,0.09863281,3351
-0.29785156,0.484375,0.10015869,3352
-0.29785156,0.484375,0.10015869,3379
-0.15893555,0.28393555,0.28613281,3381
-0.0737915,0.33203125,0.27587891,3382
-0.00977325,0.2734375,0.26318359,3411
0.10449219,0.13391113,0.25341797,3412
0.15893555,0.10675049,0.234375,3413
0.21105957,0.12976074,0.28930664,3440
0.26342773,0.20227051,0.26489258,3441
0.13928223,0.30517578,0.17114258,3442
0.04867554,0.31933594,0.22583008,3470
0.18493652,0.31860352,0.21472168,3472
0.18847656,0.22607422,0.18762207,3473
0.11578369,0.09735107,0.23474121,3502
0.04348755,0.03442383,0.10644531,3504
-0.09619141,0.14794922,0.10284424,3505
-0.112854,0.28027344,0.20410156,3530
-0.14208984,0.4296875,0.27416992,3531
-0.09094238,0.41040039,0.31323242,3532
-0.07897949,0.37792969,0.35546875,3564
-0.03668213,0.41845703,0.30932617,3566
-0.02133179,0.42651367,0.33105469,3569
0.02687073,0.32836914,0.27954102,3590
0.00932312,0.33642578,0.20092773,3592
0.02813721,0.33764648,0.20507813,3593
-0.0059433,0.28442383,0.20251465,3620
0.01702881,0.20544434,0.20031738,3622
0.03356934,0.18151855,0.15258789,3624
0.03625488,0.18554688,0.14611816,3650
-0.01230621,0.2076416,0.10864258,3652
-0.08843994,0.27636719,0.08551025,3653
-0.12365723,0.33007813,0.14819336,3680
-0.16064453,0.34545898,0.16052246,3684
-0.19482422,0.47070313,0.13220215,3686
-0.06567383,0.58349609,0.20178223,3710
-0.03643799,0.46850586,0.30224609,3712
-0.00818634,0.33569336,0.36523438,3713
-0.00625229,0.33325195,0.43408203,3739
0.04629517,0.22119141,0.31225586,3740
0.07025146,0.13439941,0.26025391,3741
0.03973389,0.21643066,0.27856445,3768
0.07177734,0.38891602,0.20605469,3769
0.0758667,0.30932617,0.19580078,3770
0.05801392,0.28198242,0.31787109,3798
-0.00153637,0.33862305,0.33251953,3799
0.05419922,0.09460449,0.22424316,3800
0.08905029,0.0949707,0.21508789,3831
0.04388428,0.19287109,0.18469238,3832
0.04904175,0.15625,0.23596191,3833
0.09490967,0.18164063,0.19372559,3861
0.17456055,0.2232666,0.23010254,3863
0.20178223,0.17199707,0.22338867,3865
0.15405273,0.17358398,0.1262207,3891
0.14550781,0.16491699,0.17297363,3892
0.13024902,0.18457031,0.21752929999999995,3894
0.09729004,0.24487305,0.21252441,3921
0.12164307,0.3359375,0.21752929999999995,3924
0.06045532,0.2980957,0.11334229,3926
0.01864624,0.24853516,0.13671875,3951
0.09045410000000001,0.21020508,0.27197266,3953
0.0531311,0.19909668,0.30249023,3954
-0.01234436,0.28076172,0.25146484,3982
-0.01980591,0.31689453,0.21069336,3984
-0.03845215,0.26416016,0.23498535,3986
-0.03833008,0.2890625,0.21911621,4011
-0.01676941,0.29321289,0.2208252,4013
0.01352692,0.30029297,0.16723633,4014
0.03869629,0.32104492,0.12670898,4041
0.04885864,0.32324219,0.12457275,4043
0.04797363,0.2800293,0.14025879,4044
0.05517578,0.26318359,0.07788086,4072
0.0375061,0.38085938,0.14672852,4073
0.06622314,0.31567383,0.18469238,4074
0.07580566,0.28710938,0.20874023,4102
0.13317871,0.30200195,0.23815918,4103
0.12225342,0.19433594,0.20043945,4105
0.09588623,0.14721679999999998,0.17749023,4132
0.08392334,0.21740723,0.23571777,4134
0.0647583,0.22998047,0.17895508,4135
-0.04772949,0.21826172,0.0239563,4160
-0.07006836,0.21435547,0.026474,4161
0.01428223,0.33227539,0.13037109,4162
0.0456543,0.25415039,0.16027832,4190
0.0519104,0.20275879,0.1171875,4191
0.07867432,0.18359375,0.10784912,4192
0.04342651,0.15942383,0.16088867,4221
0.06304932,0.1015625,0.24707031,4222
0.06329346,0.26098633,0.24108887,4223
0.07177734,0.31079102,0.23242188,4252
0.11486816,0.18383789,0.2298584,4254
0.12445068,0.13598633,0.22766113,4255
0.15527344,0.16540527,0.13220215,4282
0.13842773,0.1607666,0.10626221,4284
0.10302734,0.14624023,0.10467529,4285
0.07977295,0.18872070000000002,0.13647461,4313
0.1003418,0.24401855,0.11682129,4314
0.07653809,0.23669434,0.17468262,4315
0.00725174,0.21984863,0.12493896,4343
-0.06427002,0.22668457,0.07495117,4344
-0.0758667,0.31542969,0.14807129,4345
-0.05758667,0.31152344,0.06695557,4373
-0.05761719,0.3137207,0.06915283,4374
-0.05209351,0.24475098,0.04864502,4375
-0.03518677,0.22961426,0.10754395,4403
-0.03332519999999999,0.23754883,0.14819336,4404
-0.06030273,0.26953125,0.09558105,4406
-0.06030273,0.26953125,0.09558105,4433
-0.00616837,0.21801758,0.15539551,4434
0.03930664,0.17041016,0.17907715,4436
0.06216431,0.14855957,0.15588379,4463
0.04248047,0.16845703,0.13195801,4464
0.08087158,0.1015625,0.13671875,4466
0.08111572,0.02227783,0.14355469,4493
0.07733154,0.06384277,0.19360352,4495
0.07006836,0.15087891,0.16601563,4496
0.06536865,0.17456055,0.12084961,4524
0.03555298,0.12646484,0.15332031,4526
0.03123474,0.08447266,0.14599609,4527
-0.01286316,0.13769531,0.0769043,4558
0.01556396,0.19506836,0.08459473,4561
0.03686523,0.27050781,0.08166504,4562
0.00993347,0.27172852,0.14770508,4574
0.02532959,0.21374512,0.08685303,4577
0.01417542,0.27246094,0.15917969,4595
-0.01696777,0.15844727,0.20129395,4596
0.00683975,0.07788086,0.18847656,4621
0.00389481,0.17858887,0.18176270000000003,4622
-0.08843994,0.28808594,0.12841797,4651
0.02297974,0.30322266,0.07873535,4652
0.06347656,0.16052246,0.04479980000000001,4681
0.09899902,0.07611084,-0.02033997,4686
0.06610107,0.08569336,-0.05023193,4695
0.03515625,0.10961914,-0.025695799999999998,4704
0.04821777,0.12878418,-0.02200317,4710
0.01251221,0.14355469,0.02180481,4730
-0.07122803,0.12145996,0.02612305,4736
-0.12866211,0.15197754,0.01141357,4753
-0.16223145,0.17687988,0.04827881,4770
-0.12768555,0.2421875,0.07397461,4776
-0.11907959,0.2479248,0.03543091,4782
-0.0508728,0.16064453,0.06866455,4787
0.00994873,0.13781738,0.10162354,4794
0.09045410000000001,0.16955566,0.15075684,4799
0.12060547,0.18664551,0.13061523,4822
0.11071777,0.21276855,0.14428711,4827
0.14184570000000002,0.16259766,0.18969727,4839
0.11724854,0.07116699,0.18078613,4844
0.04602051,0.03274536,0.12371826,4851
-0.01704407,0.13659668,0.15014648,4856
0.04040527,0.2322998,0.15966797,4881
0.0402832,0.19970703,0.09320068,4890
0.02592468,0.1685791,0.06689453,4895
0.03311157,0.14697266,0.06927489999999999,4902
0.0402832,0.11108398,0.05493164,4924
0.03500366,0.13012695,0.05908203,4941
0.00149441,0.16125488,0.10455322,4954
0.07092285,0.13012695,0.14282227,4959
0.06134033,0.13012695,0.13085938,4965
0.022735599999999998,0.16796875,0.08453369,4971
0.01795959,0.17041016,0.03668213,4993
0.03710938,0.18481445,0.06781006,5007
-0.00119305,0.17285156,0.06060791,5013
0.00111485,0.18603516,0.03056335,5019
0.06903076,0.21240234,0.07427979,5024
0.11065674,0.10705566,0.1036377,5031
0.12188721,0.03762817,0.11474609,5037
0.09539795,-0.00569153,0.10455322,5042
0.10015869,0.05654907,0.12127686,5051
0.14086914,0.08288574,0.11175537,5055
0.18872070000000002,0.05175781,0.11175537,5081
0.13952637,0.10253906,0.07489014,5095
0.10308838,0.12457275,0.08685303,5112
0.03793335,0.11773682,0.07250977,5117
-0.01044464,0.19946289,0.11798096,5129
-0.01565552,0.20605469,0.13122559,5146
-0.05444336,0.17041016,0.17199707,5151
-0.09338379,0.14941406,0.18151855,5163
-0.11413574,0.24438477,0.14807129,5180
-0.08428955,0.25585938,0.17016602,5197
-0.05316162,0.20800781,0.15100098,5202
-0.03161621,0.18164063,0.11749268,5214
-0.00444412,0.16149902,0.04568481,5232
0.02996826,0.15881348,0.06530762,5249
0.05197144,0.13745117,0.08489989999999999,5266
0.08129883,0.03204346,0.06378174,5271
0.10583496,-0.00392532,0.03787231,5275
0.11450195,0.12060547,0.08215332,5280
0.13427734,0.13696289,0.08697510000000001,5284
0.18627929999999998,0.05981445,0.16003418,5300
0.20324707,0.03442383,0.28808594,5317
0.18518066,0.06118774,0.33447266,5331
0.14013672,0.10418701,0.20336914,5336
0.07617188,0.18383789,0.18334961,5352
0.07446289,0.16137695,0.17626953,5356
-0.04208374,0.18969727,0.16943359,5360
-0.13549805,0.20874023,0.20776367,5363
-0.17272949,0.28417969,0.20532227,5367
-0.20141602,0.30908203,0.34033203,5372
-0.20947266,0.2956543,0.31420898,5376
-0.22387695,0.26733398,0.24304199,5385
-0.21081543,0.2142334,0.29418945,5402
-0.25244141,0.19714355,0.25439453,5407
-0.27563477,0.15808105,0.33325195,5419
-0.24780273,0.13220215,0.5,5436
-0.23901367,0.09204102,0.45898438,5441
-0.25097656,0.10925293,0.46362305,5445
-0.33251953,0.15979004,0.38427734,5454
-0.37451172,0.16601563,0.25244141,5464
-0.30810547,0.20715332,0.27856445,5469
-0.26123047,0.13366699,0.16577148,5474
-0.26123047,0.13366699,0.16577148,5482
-0.04940796,-0.04382324,0.00414658,5486
0.0916748,-0.0541687,0.05615234,5512
0.18603516,-0.09460449,0.01957703,5522
0.19055176,-0.10223389,-0.05944824,5526
-0.25268555,0.35107422,-0.43579102,5532
-0.15893555,0.25317383,-1.14257813,5539
0.41894531,-0.3137207,-0.15087891,5562
0.34912109,-0.57568359,-0.15527344,5573
0.34228516,-0.29931641,-0.25170898,5591
0.34985352,0.05862427,-0.26464844,5596
0.35864258,0.13659668,-0.28588867,5608
0.31079102,-0.01184082,-0.17602539,5625
0.27172852,-0.24035645,0.01361084,5630
0.14794922,-0.2265625,0.23071289,5634
0.03869629,-0.29492188,0.38500977,5637
0.01409912,-0.36035156,0.38623047,5643
-0.13671875,-0.36914063,0.38647461,5659
-0.15393066,-0.38964844,0.37524414,5664
-0.23840332,-0.33422852,0.33862305,5676
-0.26464844,-0.24182129,0.4152832,5683
-0.20153809,-0.19934082,0.50878906,5687
-0.26367188,-0.2310791,0.52197266,5713
-0.28149414,-0.18615723,0.56738281,5727
-0.33642578,-0.16162109,0.52246094,5731
-0.22753906,-0.18774414,0.50585938,5737
-0.13598633,-0.11560059,0.43383789,5741
-0.16345215,0.01574707,0.42626953,5753
-0.13806152,0.23266602,0.45825195,5757
-0.05044556,0.31030273,0.45678711,5783
0.06671143,0.3046875,0.45092773,5796
-0.00422668,0.19616699,0.49804688,5813
0.03756714,0.20996094,0.59326172,5818
-0.00942993,0.34106445,0.46459961,5830
-0.014846799999999999,0.44580078,0.40820313,5847
0.07806396,0.68115234,0.16198729999999997,5852
0.05551147,1.00292969,-0.11761475,5864
-0.43041992,1.45410156,-0.07141113,5881
-0.38769531,1.390625,0.45727539,5886
0.32788086,0.85839844,0.58837891,5898
0.50976563,0.546875,0.67285156,5902
0.25488281,0.26635742,0.77148438,5914
0.12084961,-0.05480957,0.79931641,5919
0.10174561,-0.2746582,0.7578125,5924
0.18945313,-0.34399414,0.71875,5928
0.33398438,-0.54199219,0.69042969,5934
0.2590332,-0.81494141,0.63574219,5938
-0.05697632,-0.74511719,0.29663086,5967
-0.39355469,-0.38061523,0.11022949,5984
-0.52783203,-0.05471802,0.1484375,6001
-0.58447266,0.18017578,0.10534668,6006
-0.42651367,0.30224609,-0.22290039,6018
-0.24853516,0.55664063,-0.97558594,6035
-0.47021484,0.20410156,-1.16894531,6052
-0.37109375,-0.8046875,-2.09570313,6057
-0.0461731,-1.81835938,-3.22265625,6069
-0.16833496,-2.12304688,-3.1640625,6073
-0.96533203,-1.76171875,-2.18164063,6086
-0.94628906,-0.87939453,-0.99316406,6103
-0.72998047,0.25195313,0.37060547,6108
-0.88183594,0.91894531,1.20214844,6120
-1.26464844,1.17773438,1.70898438,6124
-1.03027344,1.1171875,1.91503906,6128
-0.51318359,0.50537109,1.42773438,6132
-0.11169434,-0.48095703,0.79345703,6137
0.09606934,-1.22265625,0.2800293,6154
0.18701172,-1.56347656,0.19091797,6171
0.15283203,-1.36035156,0.24804688,6176
-0.24584961,-0.79443359,0.29125977,6186
-0.52539063,-0.18762207,0.48291016,6205
-0.20581055,-0.09301758,0.65478516,6223
0.08654785,-0.33813477,0.65625,6228
0.22119141,-0.38208008,0.52587891,6232
0.22033691,-0.21411133,0.34423828,6240
0.10705566,-0.08605957,-0.0793457,6254
0.50976563,0.11297607,-0.35498047,6258
0.57568359,0.32055664,-0.41601563,6264
0.59912109,0.3840332,-0.23583984,6274
0.70507813,0.71923828,-0.07269287,6278
0.80908203,1.02441406,-0.1986084,6283
0.78027344,1.12792969,-0.12536621,6287
0.76123047,1.23144531,0.00090551,6295
0.68505859,1.29296875,0.11834717,6299
0.61328125,1.27832031,0.15319824,6327
0.62451172,1.41015625,0.11700439,6332
0.56884766,1.71875,0.61865234,6343
0.4206543,1.79589844,1.07617188,6348
0.34545898,1.56054688,1.03710938,6352
0.29223633,1.33496094,1.01757813,6376
0.04391479,1.15332031,1.01464844,6394
-0.31176758,1.21191406,0.92626953,6398
-0.61328125,1.61230469,0.99707031,6403
-0.84130859,2.125,1.14453125,6407
-0.98339844,2.34960938,0.90332031,6416
-0.96972656,2.13476563,0.40112305,6420
-1.09960938,1.68554688,0.16088867,6446
-1.04296875,1.14355469,-0.15063477,6450
-0.91308594,0.78955078,-0.22265625,6454
-0.96240234,0.66357422,-0.25805664,6466
-1.29882813,0.89990234,-0.59814453,6479
-2.15234375,2.16601563,-0.60839844,6486
-3.23242188,4.15234375,0.69580078,6490
-3.09375,3.88476563,1.49707031,6516
-1.40625,1.30957031,0.60791016,6531
0.01597595,-0.81298828,0.03918457,6548
0.29833984,-2.20507813,0.13366699,6553
0.33666992,-2.36328125,0.17565918,6557
0.40258789,-1.25683594,-0.11157227,6561
0.3996582,-1.25195313,-0.09674072,6566
0.52441406,-0.42382813,-0.44335938,6582
0.33862305,0.044616699999999995,-1.27050781,6587
0.27661133,0.05059814,-3.04101563,6599
0.03369141,0.26318359,-3.35546875,6607
0.03369141,0.26318359,-3.35546875,6616
-0.20471191,0.05325317,-3.03515625,6627
-0.20471191,0.05325317,-3.03515625,6633
0.41918945,0.65673828,-1.38183594,6657
1.37988281,0.73925781,-1.07226563,6661
0.75048828,0.26538086,-0.02012634,6668
0.51025391,-0.14733887,-0.08148193,6677
0.56689453,-0.40991211,0.18762207,6685
0.60791016,-0.01716614,0.26342773,6697
1.13085938,0.32202148,0.2265625,6702
1.12011719,0.44555664,0.52685547,6727
0.85107422,0.59667969,0.47607422,6732
0.80371094,0.80615234,0.2578125,6744
1.06445313,1.05273438,0.75195313,6749
0.98291016,1.33300781,1.79980469,6754
0.90625,1.12109375,1.91308594,6777
1.45214844,0.55371094,1.3046875,6787
1.39648438,0.15930176,0.87646484,6805
0.37304688,0.63769531,0.81640625,6810
-0.1262207,1.87207031,0.95019531,6822
-0.50292969,3.3515625,2.09765625,6826
-0.13415527,3.10546875,2.43164063,6831
0.50195313,1.53125,2.16992188,6839
0.67382813,0.13085938,1.171875,6848
0.66064453,-0.53808594,0.40649414,6856
0.48510742,-0.34130859,0.734375,6868
0.65234375,-0.44824219,0.953125,6873
1.32519531,-1.10058594,0.390625,6898
0.52587891,-0.69189453,-0.28027344,6907
-0.06921387,0.44946289,-0.15820313,6911
0.60595703,1.10546875,-0.47387695,6918
0.62158203,0.90917969,-0.63574219,6924
0.45947266,0.83642578,-0.40332031,6948
0.16223145,0.62011719,-0.18603516,6952
0.21008301,-0.04769897,0.07836914,6956
0.33178711,0.09393311,0.42553711,6968
0.26220703,0.57470703,0.64746094,6976
0.27001953,0.46923828,0.66113281,7009
0.17297363,0.3972168,1.07324219,7016
-0.29199219,0.73486328,1.07714844,7022
-0.46118164,1.32910156,0.64208984,7030
-0.33544922,1.55957031,0.35473633,7034
-1.18261719,1.19726563,0.45629883,22041
-1.21582031,1.20800781,0.64941406,22042
-1.02148438,1.28710938,0.81689453,22043
-0.75048828,1.39746094,0.93359375,22070
-0.51953125,1.50585938,0.99853516,22074
-0.453125,1.60546875,1.11816406,22079
-0.58300781,1.65332031,1.1953125,22083
-0.89697266,1.69628906,1.25585938,22089
-1.28710938,1.67871094,1.30273438,22093
-1.8203125,1.51757813,1.29492188,22098
-2.296875,1.29199219,1.265625,22104
-2.63085938,1.22949219,1.23242188,22109
-2.69140625,1.35546875,1.16894531,22121
-2.33007813,1.56738281,1.11230469,22126
-1.53515625,1.80957031,0.96484375,22152
-0.61523438,1.88378906,0.81152344,22157
-0.06390381,1.78808594,0.74609375,22163
0.19189453,1.73339844,0.83544922,22170
0.37939453,1.76464844,0.91113281,22175
0.48706055,1.63867188,0.93896484,22204
0.50537109,1.40136719,0.93701172,22209
0.46166992,1.1328125,0.91943359,22215
0.40844727,0.89404297,0.84667969,22229
0.28857422,0.68847656,0.78808594,22233
0.04696655,0.51660156,0.72021484,22243
-0.25634766,0.42626953,0.62158203,22249
-0.58398438,0.37670898,0.52392578,22261
-0.91943359,0.28320313,0.46020508,22265
-1.24902344,-0.00585938,0.50292969,22291
-1.62109375,-0.34277344,0.56591797,22295
-2.01953125,-0.63574219,0.60546875,22300
-2.38476563,-0.84130859,0.64697266,22311
-2.62109375,-1.00390625,0.64697266,22327
-2.671875,-1.05859375,0.52099609,22332
-2.53515625,-0.99316406,0.36010742,22344
-2.31640625,-0.82421875,0.30517578,22351
-2.09179688,-0.87011719,0.30249023,22354
-1.72851563,-1.07714844,0.31567383,22382
-1.45800781,-1.23632813,0.4597168,22385
-1.21191406,-1.35351563,0.53125,22395
-0.98144531,-1.38769531,0.52685547,22401
-0.69091797,-1.30566406,0.55957031,22412
-0.48193359,-1.04101563,0.49926758,22421
-0.52929688,-0.71923828,0.49194336,22429
-0.78955078,-0.4309082,0.55957031,22441
-0.99023438,-0.17358398,0.67138672,22446
-1.08105469,-0.20043945,0.71826172,22471
-1.24316406,-0.41040039,0.80273438,22481
-1.48535156,-0.60351563,0.97509766,22485
-1.65917969,-0.66259766,1.08105469,22493
-1.72265625,-0.4675293,1.08789063,22514
-1.71484375,-0.08380127,1.16503906,22519
-1.796875,-0.05178833,1.00292969,22531
-1.6015625,0.20446777,1.17285156,22536
-1.30566406,-0.09136963,1.40039063,22548
-1.29199219,-0.92724609,1.80566406,22555
-1.609375,-2.06445313,2.31640625,22563
-1.609375,-2.06445313,2.31640625,22571
-2.96289063,-3.1875,2.56054688,22575
-3.9609375,-2.86132813,2.20117188,22602
-4.8359375,-2.17382813,1.63085938,22614
-5.44140625,-1.49121094,1.05761719,22620
-5.58203125,-0.97851563,0.56152344,22626
-5.0625,-0.79394531,0.33032227,22630
-4.125,-1.00195313,0.29223633,22642
-3.33007813,-1.17578125,0.27807617,22651
-2.921875,-1.27148438,0.3125,22662
-2.6796875,-1.30371094,0.35449219,22668
-2.54882813,-1.27148438,0.29296875,22694
-2.51367188,-1.17480469,0.21899414,22698
-2.54492188,-1.1015625,0.16796875,22702
-2.50585938,-0.91992188,0.00695419,22712
-2.36328125,-0.67089844,-0.21459961,22719
-2.33984375,-0.49023438,-0.36767578,22742
-2.41015625,-0.2878418,-0.60986328,22753
-2.49414063,-0.13183594,-0.83154297,22758
-2.60742188,0.00880432,-1.13574219,22763
-2.68164063,0.15539551,-1.44140625,22771
-2.72070313,0.23840332,-1.70117188,22783
-2.66210938,0.35351563,-2.04492188,22788
-2.57226563,0.48168945,-2.36523438,22813
-2.50585938,0.53564453,-2.63085938,22816
-2.484375,0.56640625,-2.87890625,22821
-2.44726563,0.56982422,-2.97070313,22833
-2.328125,0.65283203,-3.0390625,22839
-2.20117188,0.78173828,-3.12890625,22863
-2.0546875,0.77880859,-3.04101563,22873
-1.91894531,0.70703125,-2.88671875,22890
-1.70898438,0.67285156,-2.88476563,22898
-1.53710938,0.75927734,-2.83789063,22905
-1.51367188,0.78564453,-2.71484375,22910
-1.41992188,0.72265625,-2.70507813,22915
-1.23535156,0.6640625,-2.76367188,22924
-1.08203125,0.57666016,-2.69726563,22933
-0.99023438,0.49731445,-2.6875,22937
-1.00878906,0.56982422,-2.76171875,22966
-1.05371094,0.63232422,-2.71679688,22971
-1.01953125,0.6640625,-2.69726563,22976
-0.85498047,0.77734375,-2.86914063,22983
-0.71630859,0.86035156,-3.06445313,22987
-0.58447266,0.87451172,-3.3125,23013
-0.43359375,0.89208984,-3.78515625,23017
-0.29174805,0.91357422,-4.57421875,23022
-0.10192871,0.78613281,-5.34765625,23033
-0.19592285,0.51171875,-5.95703125,23037
-0.70898438,0.13305664,-6.33203125,23063
-1.12304688,-0.10302734,-6.40625,23067
-0.99169922,-0.27368164,-6.3984375,23079
-0.38598633,-0.12414551,-6.3828125,23095
0.17333984,0.20959473,-6.05078125,23099
0.53759766,0.52441406,-5.453125,23103
0.48242188,0.68603516,-4.70703125,23114
0.22058105,0.50878906,-3.7578125,23128
0.03018188,0.20129395,-2.91210938,23133
-0.17907715,0.07421875,-2.125,23142
-0.06292725,-0.01062012,-1.34277344,23154
0.4284668,-0.03289795,-0.6328125,23158
